#StopPointNumber;StopPointName;StopAreaNumber;LocationNorthingCoordinate;LocationEastingCoordinate;ZoneShortName;StopAreaTypeCode;LastModifiedUtcDateTime;ExistsFromDate
17315;Fruängen(Ers.trafik);17315;59.2861594079896;17.9651956672476;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17316;Västertorp (Ers.trafik);17316;59.2904850917550;17.9653468465032;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17318;Alvik;12025;59.3330344011731;17.9796987259662;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17319;Bergshamra;17319;59.3789868813399;18.0395357334616;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17320;Bergshamra;17319;59.3790892184737;18.0388033118145;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17321;Kristineberg;10437;59.3325151818042;18.0023596056076;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17398;Universitetet;17398;59.3650208319272;18.0532714395448;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17399;Östra station;17399;59.3455523229491;18.0710549737271;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17400;Östra station;17399;59.3455807418358;18.0713742406556;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17403;Universitetet;17398;59.3652841654615;18.0536231003664;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17410;Djursholms Ösby;17410;59.3980933627480;18.0579617784069;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17412;Bråvallavägen;17412;59.4053783006992;18.0599072094495;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17414;Djursholms Ekeby;17414;59.4095629284373;18.0588641712587;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17416;Enebyberg;17416;59.4276731978725;18.0631344550501;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17418;Roslags Näsby;17418;59.4357361021992;18.0574663569159;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17419;Roslags Näsby;17418;59.4360796742528;18.0573305302288;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17420;Tibble;17420;59.4437437232052;18.0612430039449;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17421;Tibble;17420;59.4427025102745;18.0606976145356;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17422;Ensta;17422;59.4498507069583;18.0663937362190;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17423;Ensta;17422;59.4489117638846;18.0630508962731;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17424;Visinge;17424;59.4617696679202;18.0620734884457;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17425;Visinge;17424;59.4609566397159;18.0623544872428;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17426;Täby kyrkby;17426;59.4928250768124;18.0655054118694;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17427;Täby kyrkby;17426;59.4927790106486;18.0655729656197;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17428;Kragstalund;17428;59.5129096263993;18.0765666133407;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17429;Kragstalund;17428;59.5130466163000;18.0764344711226;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17430;Bällsta;17430;59.5228196305970;18.0715950110851;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17431;Bällsta;17430;59.5230414156867;18.0717512856017;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17432;Vallentuna;17432;59.5333345329947;18.0788599116596;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17433;Vallentuna;17432;59.5334335721926;18.0793616088871;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17434;Ormsta;17434;59.5462385980831;18.0788450035887;B;BUSTERM;2014-07-02 00:00:00.000;2014-07-02 00:00:00.000
17435;Ormsta;17434;59.5464393658306;18.0791768858172;B;BUSTERM;2014-07-02 00:00:00.000;2014-07-02 00:00:00.000
17436;Molnby;17436;59.5547199154858;18.0996902646997;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17437;Molnby;17436;59.5554293715525;18.1007115402264;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17438;Lindholmen;17438;59.5840409256647;18.1092827266632;B;BUSTERM;2014-07-02 00:00:00.000;2014-07-02 00:00:00.000
17439;Lindholmen;17438;59.5841207129161;18.1093413020039;B;BUSTERM;2014-07-02 00:00:00.000;2014-07-02 00:00:00.000
17440;Frösunda station;17440;59.6244647574160;18.1684608404799;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17441;Frösunda station;17440;59.6245060888529;18.1686587521451;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17442;Ekskogen;17442;59.6387992605442;18.2288299040888;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17443;Ekskogen;17442;59.6388477019812;18.2286383013921;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17444;Kårsta station;17444;59.6568788305338;18.2667788504196;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17445;Kårsta station;17444;59.6570428998111;18.2671280437374;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17446;Visinge;17424;59.4618070670319;18.0619877712451;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17447;Ormsta;17434;59.5468012016156;18.0790244042546;B;BUSTERM;2014-07-02 00:00:00.000;2014-07-02 00:00:00.000
17452;Täby centrum;17452;59.4446942183409;18.0742842724990;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17453;Täby centrum;17452;59.4444158626251;18.0742832640510;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17456;Viggbyholm;17456;59.4483371688422;18.1016863935544;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17457;Viggbyholm;17456;59.4482626289167;18.1018400571349;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17462;Täljö;17462;59.4684653079356;18.2590795640584;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17463;Täljö;17462;59.4685174621866;18.2591715789715;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17468;Tunagård;17468;59.4694341444026;18.3069741266621;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17470;Österskär;17470;59.4614601178050;18.3106898046252;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17740;Telefonplan;13065;59.2978756043529;17.9981192927215;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17760;Hemfosa;17760;59.0677768245081;17.9772233057816;B;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17798;Stureby;17798;59.2743097204266;18.0535893353025;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17800;Svedmyra;17800;59.2790924247243;18.0693462644848;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17801;Svedmyra;17800;59.2790915105514;18.0693988459289;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17802;Bandhagen;17802;59.2703958710966;18.0488229130693;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17803;Bäckahagens skola;17803;59.2704552847610;18.0432832960421;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17804;Bäckahagens skola;17803;59.2701633224819;18.0419835326957;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17805;Högdalen;17805;59.2632692708065;18.0402688695683;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17806;Högdalen;17805;59.2628450352417;18.0398727712617;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17807;Rågsved;13323;59.2565487887667;18.0273610588203;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17808;Hagsätra;17808;59.2615583213946;18.0163575990519;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
17809;Hagsätra;17808;59.2612989471064;18.0184102711897;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20001;Lerbovägen;20001;59.3491200131676;18.1520800589608;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20002;Lerbovägen;20001;59.3491264606939;18.1516567041399;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20011;Ropsten;10032;59.3574596970245;18.1036542260923;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20012;Ropsten;10032;59.3574698633963;18.1043591871172;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20013;Ropsten;10032;59.3576703553639;18.1031102450947;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20014;Ropsten;10032;59.3576723943458;18.1037792657055;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20019;Ropsten;10032;59.3579073988796;18.1038418115886;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20021;Torsvikstorg;20021;59.3637699604510;18.1244566813086;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20022;Torsvikstorg;20021;59.3639168072158;18.1235284113856;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20024;Torsvikstorg;20021;59.3640188155423;18.1238520169541;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20031;Sturevägen;20031;59.3647983230777;18.1278382893234;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20032;Sturevägen;20031;59.3649662575640;18.1296516621977;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20041;Lidingö centrum;20041;59.3650958249407;18.1324576760893;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20042;Lidingö centrum;20041;59.3650467799611;18.1331931878185;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20043;Lejonvägen;20043;59.3662693290975;18.1391529218975;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20044;Lejonvägen;20043;59.3662801622035;18.1380453184880;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20051;Sagavägen;20051;59.3645634988273;18.1406366507673;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20052;Sagavägen;20051;59.3651047758201;18.1394951651460;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20061;Riddarvägen;20061;59.3631410011655;18.1448487606230;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20062;Riddarvägen;20061;59.3631701142230;18.1447276258446;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20071;Hersby gymnasium;20071;59.3624689082616;18.1517684963404;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20072;Hersby gymnasium;20071;59.3625867692312;18.1517062688652;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20081;Hersby åker;20081;59.3615297450832;18.1560485045756;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20082;Hersby åker;20081;59.3616386390583;18.1559856733793;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20091;Hantverkshuset;20091;59.3586815850152;18.1616031556826;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20092;Hantverkshuset;20091;59.3588183404601;18.1614895110788;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20101;Folkhögskolan;20101;59.3559448275282;18.1659510844198;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20102;Folkhögskolan;20101;59.3564909759338;18.1660417700549;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20111;Toppmurklevägen;20111;59.3539268265328;18.1658109766600;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20112;Toppmurklevägen;20111;59.3547231503631;18.1659717842456;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20121;Ängsklockevägen;20121;59.3504621633722;18.1672058600993;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20122;Ängsklockevägen;20121;59.3513694852121;18.1661961795297;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20131;Kottlasjön;20131;59.3478779342686;18.1745169505203;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20132;Kottlasjön;20131;59.3481457232543;18.1746059404573;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20141;Skärsätra skola;20141;59.3460433747279;18.1762900689880;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20142;Skärsätra skola;20141;59.3465533771589;18.1758366131422;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20151;Kottla station;20152;59.3444766760399;18.1797649731433;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20152;Kottla station;20152;59.3446216430256;18.1794000739787;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20153;Kottla station;20152;59.3442138274333;18.1809427463520;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20161;Stockby;20161;59.3568144606975;18.1714813658723;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20162;Stockby;20161;59.3571930648685;18.1714021869087;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20163;Båtsmansvägen;20163;59.3602610496400;18.1715805551125;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20201;Ropsten;10032;59.3574006929692;18.1034904280614;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20211;Hersbyholm;20211;59.3672875220390;18.1449758745015;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20212;Hersbyholm;20211;59.3672979981240;18.1468942748837;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20221;Kvarnen;20221;59.3668571788236;18.1529335491055;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20222;Kvarnen;20221;59.3670176713287;18.1529974159124;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20231;Lidingövallen;20231;59.3714235488033;18.1556772354151;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20232;Lidingövallen;20231;59.3712575716672;18.1554194172451;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20241;Askrikevägen;20241;59.3722741447733;18.1637774704715;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20242;Askrikevägen;20241;59.3721531034646;18.1600387166242;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20251;Grankottevägen;20251;59.3737502548743;18.1735054268409;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20252;Grankottevägen;20251;59.3733737257141;18.1714907542161;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20261;Rudboda torg;20261;59.3749202354314;18.1768249273484;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20262;Rudboda torg;20261;59.3747943290116;18.1763410068820;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20271;Lojovägen;20271;59.3751612269902;18.1803612824078;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20272;Lojovägen;20271;59.3754424475598;18.1797122263194;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20281;Hembyvägen;20281;59.3725524351885;18.1899624824073;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20282;Hembyvägen;20281;59.3726453347947;18.1897930385865;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20291;Södergarnsvägen;20291;59.3729381784205;18.1968522307266;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20292;Södergarnsvägen;20291;59.3730566510166;18.1972476972881;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20293;Bosövägen;20293;59.3796835995126;18.1766118987554;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20294;Bosövägen;20293;59.3798421622568;18.1767813693964;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20295;Bosön;20295;59.3802032888629;18.1835826927230;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20311;Östra Yttringe;20311;59.3708777159630;18.2087953705267;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20312;Östra Yttringe;20311;59.3711699171635;18.2099949578461;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20321;Oskarshäll;20321;59.3704789021489;18.2133771630914;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20322;Oskarshäll;20321;59.3710847748021;18.2126634857996;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20331;Furutorp (Wijk);20331;59.3701871919680;18.2204122118092;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20332;Furutorp (Wijk);20331;59.3703051235779;18.2213179598756;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20341;Wijk;20341;59.3668234683145;18.2240789317344;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20351;Fågelöuddevägen;20351;59.3700252307514;18.2252745900649;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20352;Fågelöuddevägen;20351;59.3701114888986;18.2249816129030;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20362;Fågelöuddebadet;20362;59.3747914489022;18.2316853369459;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20371;Skogshem;20371;59.3681259360766;18.2313149349348;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20372;Skogshem;20371;59.3682152937288;18.2313389089561;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20381;Lovik;20381;59.3671092347057;18.2386493559335;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20382;Lovik;20381;59.3672051464652;18.2383219397013;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20392;Elfvik;20392;59.3667135700521;18.2458872123506;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20461;Västra Yttringe;20461;59.3703607687610;18.1914626191774;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20462;Västra Yttringe;20461;59.3703056706945;18.1915291307702;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20470;Hustegaholm;20470;59.3663824022973;18.1860636607461;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20471;Hustegaholm;20471;59.3677818768860;18.1817104577151;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20472;Hustegaholm;20471;59.3677604177516;18.1819024893413;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20481;Rudalid;20481;59.3673330689155;18.1792335601348;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20482;Rudalid;20481;59.3672318220851;18.1783819968777;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20491;Fredriksberg;20491;59.3686094467569;18.1722498404305;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20492;Fredriksberg;20491;59.3684698122208;18.1725216207572;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20501;Svedjevägen;20501;59.3700662238922;18.1721401770122;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20502;Svedjevägen;20501;59.3700873906988;18.1724583612490;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20512;Björnbo;20512;59.3695887353907;18.1697492247457;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20601;Ropsten;10032;59.3573550312022;18.1025733082447;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20611;Torsvikssvängen;20611;59.3652635152244;18.1230397265594;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20621;Torsviksplatån;20621;59.3649677261289;18.1174428834098;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20631;Torsvikssvängen;20611;59.3647420554478;18.1230745338871;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20641;Odenvägen;20641;59.3675249440806;18.1337148097238;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20642;Odenvägen;20641;59.3672796421106;18.1338739358246;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20651;Dalängen;20651;59.3709214487545;18.1285634279033;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20652;Dalängen;20651;59.3710071781863;18.1282877662773;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20661;Blåklintsvägen;20661;59.3753335127333;18.1294106625700;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20662;Blåklintsvägen;20661;59.3753010804142;18.1292148720927;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20671;Golfklubben;20671;59.3792760616384;18.1258613223060;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20672;Golfklubben;20671;59.3793178779495;18.1255297886537;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20673;Friluftsvägen;20673;59.3824661274108;18.1196724763013;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20674;Friluftsvägen;20673;59.3817970334367;18.1204365178383;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20680;Gåshaga strand;20680;59.3604333569527;18.2258054013824;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20681;Spättvägen;20681;59.3828440923675;18.1145586607419;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20682;Spättvägen;20681;59.3832749417512;18.1171049686472;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20691;Karpvägen;20691;59.3830337046773;18.1109456761842;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20692;Karpvägen;20691;59.3829641255117;18.1108177436035;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20702;Sticklinge;20702;59.3861605638391;18.1057538691835;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20711;Harrvägen;20711;59.3833404650095;18.1174614593795;A;BUSTERM;2014-06-24 00:00:00.000;2014-06-24 00:00:00.000
20712;Harrvägen;20711;59.3833333522937;18.1175225406629;A;BUSTERM;2014-06-24 00:00:00.000;2014-06-24 00:00:00.000
20721;Kalvhagsvägen;20721;59.3729505493304;18.1331188265755;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20761;Drottningvägen;20761;59.3619240914747;18.1325571538103;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20762;Drottningvägen;20761;59.3620155405663;18.1329679981613;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20771;Baggeby;20771;59.3571535972101;18.1377004777604;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20772;Baggeby;20771;59.3572525711600;18.1376896797516;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20781;Oskarsvägen;20781;59.3582565299938;18.1428065068636;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20782;Oskarsvägen;20781;59.3582017766944;18.1418529548215;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20791;Mosstorpsvägen;20791;59.3564745419042;18.1505281400322;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20792;Mosstorpsvägen;20791;59.3566043380321;18.1508009116896;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20801;Gångsätra gymnasium;20801;59.3521795873481;18.1486667974824;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20802;Gångsätra gymnasium;20801;59.3533532947351;18.1495749662759;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20811;Gångsätra (Lidingö sjukhus);20811;59.3511413230706;18.1519715777965;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20812;Gångsätra (Lidingö sjukhus);20812;59.3512232961520;18.1519633528051;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20901;Ropsten;10032;59.3573418714578;18.1036962626834;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20911;Constantiavägen;20911;59.3691183960925;18.1213848793079;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20912;Constantiavägen;20911;59.3692236085519;18.1210225713319;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20921;Ägirvägen;20921;59.3708518976745;18.1349808995805;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20922;Ägirvägen;20921;59.3709821721101;18.1347259031040;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20931;Högnäsvägen;20931;59.3723226619011;18.1476276650283;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20932;Högnäsvägen;20931;59.3722386516298;18.1473051462457;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20941;Källängstorget;20941;59.3733312524824;18.1439667381950;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20942;Källängstorget;20941;59.3732130800191;18.1440465861484;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20951;Näset;20951;59.3734994835558;18.1400894748502;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
20961;Stjärnvägen;20961;59.3621168327993;18.1212244206757;A;BUSTERM;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
