#LineNumber;DirectionCode;StopAreaNumber;LastModifiedUtcDateTime;ExistsFromDate
410;1;40239;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;1;40242;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
410;2;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
410;2;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40106;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
410;2;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40231;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40233;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40235;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40237;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40239;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
410;2;40242;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
413;1;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
413;1;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
413;1;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40258;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40283;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40285;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40287;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40289;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40291;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;1;40294;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
413;2;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
413;2;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40106;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
413;2;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40258;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40283;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40285;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40287;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40289;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40291;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
413;2;40294;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
414;1;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
414;1;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
414;1;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40259;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40261;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40263;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40265;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40267;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40319;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40323;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40325;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40330;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40331;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40333;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40335;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40337;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;1;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
414;2;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
414;2;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40106;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
414;2;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40258;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40261;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40263;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40265;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40267;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40276;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40319;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40323;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40325;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40330;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40331;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40333;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40335;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40337;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
414;2;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40403;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40405;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40407;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40411;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40414;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40421;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;1;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40403;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40405;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40407;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40409;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40411;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40414;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40421;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
417;2;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40435;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40437;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40439;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40441;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40444;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;1;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40435;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40437;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40439;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40441;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40444;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
418;2;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
420;1;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
420;1;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
420;1;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;41033;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;41065;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;41067;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;1;41141;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
420;2;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
420;2;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40106;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
420;2;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;41033;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;41065;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
420;2;41067;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40435;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40461;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40463;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40465;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40467;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40469;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40469;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40471;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40471;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40473;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40473;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40476;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40477;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40479;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40481;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40483;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40485;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40487;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40489;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40492;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;1;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40431;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40461;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40463;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40465;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40467;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40469;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40469;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40471;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40471;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40473;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40473;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40476;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40477;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40478;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40479;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40481;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40483;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40485;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40487;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40489;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40492;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
421;2;40493;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
422;1;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
422;1;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
422;1;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40258;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40283;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40303;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40305;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40307;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40415;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40417;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40419;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40435;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40461;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40463;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41027;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41029;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41031;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41033;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41065;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41067;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41077;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41079;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;41141;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;42271;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;1;42273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;10149;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
422;2;10591;2013-04-15 00:00:00.000;2013-04-15 00:00:00.000
422;2;10595;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40103;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40106;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40107;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40109;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40175;2013-06-05 00:00:00.000;2013-06-05 00:00:00.000
422;2;40177;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40179;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40181;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40258;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40283;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40303;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40305;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40307;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40415;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40417;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40419;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40461;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40463;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;40491;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41027;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41029;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41031;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41033;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41065;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41067;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41077;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41079;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;41111;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;42271;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
422;2;42273;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41033;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41035;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41037;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41039;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41041;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41043;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41043;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41045;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41045;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41047;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41047;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41049;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41065;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41067;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41073;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41081;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41083;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41085;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;1;41141;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;40359;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41035;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41037;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41039;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41041;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41043;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41043;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41045;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41045;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41047;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41047;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41049;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
424;2;41063;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
