#SiteId;SiteName;StopAreaNumber;LastModifiedUtcDateTime;ExistsFromDate
8662;Ludvigsberg;81139;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6481;Lugnet;63911;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6647;Lugnet;64061;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8077;Lugnet;81557;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7373;Lugnets väg;70044;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1671;Lugntorpsvägen;13257;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3202;Lullehov;15705;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1552;Luma;4529;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1552;Luma;10682;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8012;Lummergången;80049;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5753;Lund;51628;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5749;Lunda;55080;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2960;Lunda brygga vägskäl;63825;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3730;Lunda industri;12302;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3730;Lunda industri;51767;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3738;Lunda industriomr.(Bergslagsv);51761;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5269;Lunda kyrka;51093;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5271;Lunda livs;51095;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3739;Lunda norra;51795;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9939;Lunda äldrecentrum;50458;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9906;Lundagatan;50460;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6425;Lundby;65363;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8745;Lundby;81179;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8743;Lundby kvarn;81183;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7554;Lundbygatan;75170;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3060;Lundhagen;15341;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6849;Lundås norra;64119;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6848;Lundås säteri;64117;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6853;Lundås vägskäl;63975;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2866;Lupinvägen;67811;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5385;Luran;50678;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1944;Lurstigen;13135;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3117;Luruddsvägen;15539;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2478;Lussinge;66601;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1278;Luxgatan;10737;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1274;Luxparken;10783;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5034;Lyckostigen;52076;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8931;Lyckostigen;23505;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3324;Lyckås;15863;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8564;Lyktan;81397;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1932;Lysviksgatan;70671;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
158;Lådna;158;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
551;Lågarö;551;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6177;Lågbol;68508;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9878;Lågskärsvägen;16029;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2701;Långbacken;62133;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6513;Långbro vägskäl;64655;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1782;Långbrodalsvägen(J Skyttes v);13829;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1778;Långbrodalsvägen(Svartlösav);13357;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1789;Långbrohallen;13485;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4594;Långbron;41795;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1661;Långbroparken;13403;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1661;Långbroparken;13847;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1661;Långbroparken;14085;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1784;Långbrovägen;13833;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6732;Långgarn;63811;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1382;Långholmsgatan;10647;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1382;Långholmsgatan;10965;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5298;Långhundra Åby vägskäl;57504;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7055;Långkärrsvägen;70278;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1750;Långsjö torg;13352;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1767;Långsjöplan;13419;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6173;Långsjöskolan;64860;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4038;Långsjöstrand;40177;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4434;Långsjövägen;41479;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8098;Långsjövägen;80383;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3258;Långskärsvägen;15851;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4221;Långsunda;41047;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7345;Långudden;70552;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8414;Långuddsvägen;80739;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
119;Långvik;119;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4327;Långvik;41225;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4375;Långvik;983;2012-08-24 09:12:03.510;2012-08-25 00:00:00.000
4375;Långvik;43015;2012-08-24 09:12:03.510;2012-08-25 00:00:00.000
2104;Långängsskolan;60607;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5626;Låssa kyrkväg;51381;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9788;Läckövägen;16023;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5771;Lädersättra;51606;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9863;Läggestavägen;16180;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7849;Lämbonäsvägen;75937;2014-03-20 15:08:44.217;2014-03-21 00:00:00.000
4304;Lämshaga;41151;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6373;Länna by;65135;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8194;Länna gård;80791;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1008189;Länna handelsplats;70887;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6372;Länna kyrka;65137;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8192;Länna norra;80787;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6371;Länna prästgård;65139;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6359;Länna skola;62225;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6370;Länna vägskäl östra;65141;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6376;Lännaby fritidsområde;65131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6368;Länna-Veda;65145;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7626;Lännockvägen;75065;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8432;Lännåker;80685;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5375;Länsmansvägen;56851;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5859;Lärkvägen;51438;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7544;Lärlingsvägen;75393;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5109;Läroverket;52136;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2268;Läsargränd;61551;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1008039;Lättinge (Ornö);81572;2012-08-24 13:09:58.770;2012-08-25 00:00:00.000
1008039;Lättinge (Ornö);218;2012-08-24 13:09:58.770;2012-08-25 00:00:00.000
8039;Lättinge brygga;81572;2012-08-24 13:09:58.770;2012-08-25 00:00:00.000
8039;Lättinge brygga;218;2012-08-24 13:09:58.770;2012-08-25 00:00:00.000
8019;Lättinge kvarn;81569;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3500;Löfströms allé;12557;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9903;Löftets kyrka;50452;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2813;Löjvik;67095;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4373;Löka;982;2013-03-07 12:37:34.793;2013-03-08 00:00:00.000
4373;Löka;43013;2013-03-07 12:37:34.793;2013-03-08 00:00:00.000
4574;Löknäs;41665;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4573;Löknäs gård;41685;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4437;Löknäsvägen;41473;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3125;Lönnviksvägen;15593;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8909;Lördagsvägen;13979;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2463;Löt vägskäl;65909;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9930;Lötsjögården;51873;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3523;Lötsjön;50246;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2270;Löttingelund;61521;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7188;Lövberga;70976;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5301;Löwenströmska daghemmet;50903;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5300;Löwenströmska sjukh.;50901;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2455;Lövhagen;62531;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5748;Lövhagen;54997;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6336;Lövhagen;62067;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8525;Lövhagen;81490;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2549;Lövhagsvägen;62248;2013-04-10 10:06:15.177;2013-04-11 00:00:00.000
4301;Lövhamra;41159;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2989;Lövholmen;65223;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7277;Lövholmenvägen;70781;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6838;Lövhyddan;63959;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8423;Lövliden;80699;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2467;Lövlund;62578;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7315;Lövlund;75437;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5363;Lövmovägen;51296;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6471;Lövsta;64705;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5711;Lövsta gård;54857;2013-09-04 12:01:39.040;2013-09-05 00:00:00.000
2581;Lövsta säteri;66809;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7307;Lövstalund;75429;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5713;Lövstapark;54861;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5415;Lövstavägen;51008;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7095;Lövsångarvägen;70062;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5204;Lövsäter;52336;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2466;Lövsättra;62539;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2282;Lövsättra vägskäl;61537;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4427;Lövtorpsträsket;41453;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7558;Lövtorpsvägen;75873;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3624;Lövåsvägen;12032;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1169;Magasin 3;10010;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3556;Magasinsvägen;50029;2012-10-31 17:00:58.663;2012-11-01 00:00:00.000
1921;Magelungsskolan;80553;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1636;Majstångsvägen;13505;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1458;Makaronifabriken;40213;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3776;Malaxgatan;50565;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8566;Malhuvud;81393;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5513;Malla Silfverstolpes väg;50510;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4444;Malma;41363;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4440;Malma kvarn;41370;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6926;Malmberga;64335;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1007623;Malmbergavägen;75231;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4171;Malmbrinken;40441;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6537;Malmby;64631;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6414;Malmen;65345;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8403;Malmgården;80713;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9946;Malmgården;52711;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1313;Malmgårdsvägen;10824;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7303;Malmsjö allé;75433;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7702;Malmsjöbadsvägen;75669;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8506;Malmtorget;75517;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7301;Malmtorp;70335;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3005;Malmvik;15319;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1176;Malmvägen;10853;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5563;Malmvägen;52583;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5761;Malmvägen;51584;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8427;Malmvägen;80705;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9790;Malmövägen;16017;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6426;Malsta by;65309;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6426;Malsta by;65310;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6428;Malsta kyrka;65305;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6602;Malsta vägskäl;64007;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6432;Malsta vägskäl västra;65301;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6532;Malsättra;64621;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6765;Mamrelund;64531;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3749;Mamrevägen;50073;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3548;Mamsellstigen;51455;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7012;Mangårdsvägen;70485;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9757;Manhemsgatan;16232;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5542;Manhemsvägen;52330;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1426;Manilla;11043;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5437;Manilla;51038;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1425;Manillavägen;11046;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2315;Mantalsvägen;61709;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5441;Marabou;56687;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3510;Marabouparken;50065;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8771;Maren;81371;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4651;Marenvägen;40155;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6842;Margaretavägen;63988;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2625;Margretelunds centrum;62801;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2638;Margretelunds såg;62441;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2633;Margretelundsskolan;62435;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3632;Margretelundsvägen;12402;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6296;Marholmens vägskäl;63209;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1005880;Maria kyrka;51695;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9919;Mariagatan;51878;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1335;Mariatorget (på Hornsgatan);10701;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9297;Mariatorget (t-banan);2511;2013-10-11 09:09:23.027;2013-10-12 00:00:00.000
9297;Mariatorget (t-banan);10415;2013-10-11 09:09:23.027;2013-10-12 00:00:00.000
9297;Mariatorget (t-banan);10703;2013-10-11 09:09:23.027;2013-10-12 00:00:00.000
1273;Marieberg;10464;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3138;Marieberg;15615;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6916;Marieberg;64307;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7336;Marieberg;70532;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3223;Mariebergsbacken;15689;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1231;Mariebergsgatan;10421;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1255;Mariedal;10070;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5714;Mariedal;54863;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1253;Mariedalsvägen;10425;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7028;Mariedalsvägen;70873;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3773;Mariehamnsgatan;51487;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3684;Mariehäll;12111;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3683;Mariehällskyrkan;12113;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7895;Mariekällgården;75858;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5383;Marielund;50682;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6466;Marielund;64906;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6951;Marielund;63701;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6950;Marielund södra;64099;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3185;Marielundsvägen;15577;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9789;Mariestadsvägen;16025;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1619;Marievik;13879;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6940;Markdal;64379;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2536;Markims Erikslund;66217;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2544;Markims gamla skola;66233;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2535;Markims Husby;66213;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2540;Markims kyrkväg;66219;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5672;Marknadsstigen;51321;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1538;Marknadsvägen;13769;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2230;Marknadsvägen;7001;2012-09-20 13:54:57.553;2012-09-21 00:00:00.000
2230;Marknadsvägen;60030;2012-09-20 13:54:57.553;2012-09-21 00:00:00.000
2230;Marknadsvägen;61501;2012-09-20 13:54:57.553;2012-09-21 00:00:00.000
2230;Marknadsvägen;17452;2012-09-20 13:54:57.553;2012-09-21 00:00:00.000
6036;Markuskyrkan;65015;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3827;Markviksvägen;50109;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1362;Marmorgatan;10137;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2949;Marsbacken;63345;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8781;Marsta;81227;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7753;Marstavägen;75370;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8094;Marsvägen;80389;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2727;Marum;66515;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6709;Marums brygga;63681;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6707;Marums by;63677;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
531;Marö;531;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5064;Maskingatan;52023;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2222;Maskinvägen;61915;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9284;Masmo;2741;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9284;Masmo;70216;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2958;Masrudan;65251;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6660;Massum;63318;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6661;Massum mellersta;63317;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6655;Massum norra;63315;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6655;Massum norra;64075;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6654;Massum södra;64073;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6656;Massums båtbyggeri;63319;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8032;Masten;80005;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9739;Matrosbacken;16222;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6292;Matsgården;63511;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7342;Mattebovägen;70581;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5765;McDonalds;55761;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9191;Medborgarplatsen;1511;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9191;Medborgarplatsen;10130;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3942;Medsolsbacken;16759;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
229;Mefjärd;229;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5769;Mejerivägen;55767;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1631;Mejselvägen;13391;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7221;Mekanikervägen;72401;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4114;Mellanbergsvägen;40265;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2670;Mellangården;62001;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3872;Mellangårdsvägen;12484;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7031;Mellansjö;70122;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2760;Mellansjö vägskäl;62609;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4441;Mellansjön;41371;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7077;Mellanvägen;70296;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3823;Melongatan;50101;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3128;Menhammar;15599;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4174;Mensättra;40435;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5449;Messingen;56001;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5212;Metallvägen;57462;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5773;Metallvägen;51817;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8615;Mickrums brygga;81285;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5043;Midgårdsvägen;52034;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6505;Midsjö;64605;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6891;Midskog;64168;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9264;Midsommarkransen;2811;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7017;Midsommarvägen;70360;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7596;Mikaelsgården;75581;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2363;Miklagårdsvägen;61152;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2077;Millesgården;20973;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2325;Milstensvägen;60125;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9942;Minervahemmet;52710;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5472;Minervavägen;50516;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1644;Minigolfbanan;13289;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3630;Minneberg;12413;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5843;Minneslunden;51808;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5879;Minutgränd;51734;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3944;Mirabellbacken;16758;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3943;Mirabellbacken övre;16756;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1316;Mjärdgränd;10877;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3785;Mjölbyplan;51530;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
123;Mjölkkilen;123;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
803;Mjölkö;803;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2756;Mjölnarström;62659;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1456;Mjölnarvägen;10993;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6548;Mjölsta vägskäl;64833;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1251;Moa Martinssons torg;10262;2012-08-24 14:05:50.593;2012-08-25 00:00:00.000
2128;Modgunnvägen;60633;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7126;Mogårdsgången;70833;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7123;Mogårdsvägen;70865;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1943;Molkomsbacken;13249;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9624;Molnby;7381;2012-09-12 12:11:55.570;2012-09-13 00:00:00.000
9624;Molnby;17436;2012-09-12 12:11:55.570;2012-09-13 00:00:00.000
9624;Molnby;66103;2012-09-12 12:11:55.570;2012-09-13 00:00:00.000
